,title,date,contents,link
0,프로야구찬호 20일 플로리다 출격,2000.05.19.,4월10일 뉴욕 메츠전이 뉴욕에 내린 때아닌 폭설로 취소된데 이은 올시즌 두번째 등판 연기. 박찬호는 지난해에도 4월12일 콜로라도전 등판이 11년동안 856경기 연속 비의 영향을 받지 않았던 다저스타디움에 폭우가...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000005011
1,강원정동진 모래시계 소나무 올들어 100만 찾아,2000.06.02.,정동진역측은 이 소나무를 신주 모시듯 해 올 1월 말 폭설이 내렸을 때엔 눈무게를 이기지 못하고 부러질까 봐 직원 한명을 고정 배치해 밤새도록 눈을 털어내도록 할 정도였다. &lt;강릉〓경인수기자&gt;sunghyun@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000008481
2,읽기 히말라야의 영하 40도 혹한에 맞서는 사투,2000.07.07.,‘희박한 공기속으로’에서 박대장은 정상을 앞두고 강풍과 폭설로 안타깝게 뒤로 물러서야 했고 ‘검은 산 마칼루’에서는 불의의 사고로 죽은 세르파 쌍게의 전통 장례식을 전했다. 마칼루 등 히말라야의 해발...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000015098
3,비축유 방출유가불안 진화배럴당 2달러 인하효과,2000.09.23.,미 북동부 지역은 지난해 겨울 난방유 부족으로 많은 주민들이 혹한과 폭설 속에 고생해야 했던 곳으로 전체 가구의 3분의 1 정도가 기름 난방을 하고 있다. 전문가들은 이번 조치로 난방유를 사용하는 미 가정의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000027595
4,스키광 이성욱씨 중고회원권으로 낭만 100배 즐겨요,2000.11.19.,&lt;&lt;주말 강원도에 내린 폭설과 함께 스키철이 성큼 다가왔다. 눈이 마냥반갑기만 한 스키광 이성욱씨(회사원·30·사진). 창고에 넣어두었던 스키 장비를 손질하며 올해는 스키장 콘도를 마련해볼까 궁리 중이다. 때마침...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000035608
5,부동산중고 회원권으로  낭만 100배 즐겨요,2000.11.20.,주말 강원도에 내린 폭설과 함께 스키철이 성큼 다가왔다. 눈이 마냥 반갑기만 한 스키광 이성욱씨(회사원·30). 창고에 넣어두었던 스키 장비를 손질하며 올해는 스키장 콘도를 마련해볼까 궁리 중이다. 때마침 스키철을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000035641
6,미시령에 터널 뚫는다4차로 확포장 내년초 착공,2000.12.24.,"미시령은 강원 중부내륙과 동해안을 연결하는 주요 도로이나 겨울철에는 폭설, 여름철에는 피서차량들로 막혀 신선도를 유지해야 할 수산물을 제때 수송하지 못하는 등 경제적으로도 많은 손실을 입어왔다. &lt;춘천...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000040505
7,해외여행뉴질랜드 남섬 순백의 얼음산 날아갈까걸어갈까,2000.12.27.,"그 이유는 아직 밝혀지지 않았지만 분명한 것은 지난 15년동안 내린 폭설 덕분. 빙하트레킹, 체험비행 모두 할 수 있다. 11∼4월에는 ‘밀키블루’에서 래프팅도 즐긴다. 래프팅투어 가격은 1시간반에 38뉴질랜드달러. &lt;글...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000041050
8,휴지통김기섭황명수씨 조사 폭설로 지연,2001.01.07.,"▽…7일 전국에 내린 폭설이 뜻하지 않게 '안기부 돈 선거자금 유입사건'에 대한 검찰수사에도 영향을... 불렀으나 폭설로 예정보다 세시간이 늦은 오후 1시반경에야도착하자 한 수사관계자는 ""한 시간이 아까운데...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000042483
9,20년만의 폭설 전국마비,2001.01.07.,특히 제설작업이 제대로 이뤄지지 않은 상태에서 밤사이 기온마저 영하로 뚝 떨어지면서 도로 곳곳이 빙판길로 변해 8일 오전 서울 등 폭설지역의 출근길 ‘교통 대란’이 예상된다. 이번 폭설로 서울 등 폭설지역의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000042500
10,전국 폭설 피해땅 하늘 바다 폭설대란,2001.01.07.,7일 새벽부터 서울을 비롯한 중부지방과 충청 강원 경북 북부지방 등에내린 기습폭설로 전국이 교통혼잡... ▽폭설 피해〓충남 부여군 홍산면 홍양리와 남촌리 일대 비닐 하우스 200여동이 쌓인 눈의 무게를 견디지...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000042503
