,title,date,contents,link
0,골프그늘집8일 일동레이크 사생대회 개최,2000.05.04.,▼'서원밸리'등 내달 개장▼ ○…국제통화기금(IMF) 한파로 인한 부도 등으로 건설이 중단됐거나 회원권 분양이 저조했던 서원밸리와 마이다스 백암비스타 그린힐CC 등이 6월 일제히 개장한다. 이중 서원밸리는...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000001576
1,당신은 정신적 실업자몸은 회사에 있지만 마음은 ,2000.05.05.,이같은 현상은 기업에서 관행처럼 굳어져 있던 ‘평생 직장’의 문화가 IMF 한파와 ‘벤처 열풍’으로 뿌리째 흔들리면서 가속화하고 있다. ▼IMF한파-벤처열풍 휴유증▼ IMF 한파로 대규모 구조조정이 이루어지면서...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000001711
2,아 그렇군정재승머피의 법칙과 무관,2000.05.05.,소풍날엔 봄비가 내리고 수능시험 날에는 한파가 몰아친다. “하필이면 이 때…” 이런 상황을 흔히 ‘머피의 법칙’(Murphy’s law)이라고 부른다. 한마디로 재수없는 법칙이다. 과연 그럴까. 영국 애쉬톤대학에서...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000001776
3,기상라니냐 올 여름 사라질 것,2000.05.17.,스페인어로 ‘여자아이’를 뜻하는 라니냐는 태평양 적도 부근의 해수면 온도가 급속히 낮아지는 현상으로 가뭄 홍수 폭염 한파 등의 이상기후를 일으키는 것으로 알려져 있다. 기상전문가들은 98년과 99년 여름...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000004446
4, 변천사자의반타의반의 유신본당,2000.05.26.,▽연작안지홍곡지지재(燕雀安知鴻鵠之志哉)〓93년 개혁과 사정 한파가 몰아치자 “신한국을 창조하시려는 홍곡의 큰 뜻을 비록 연작이지만 어찌촌탁하지 못하겠습니까”라며. ▽줄탁동기(u啄同機)〓97년 대선정국을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000006755
5,투자전략주간전망변동성 증가 리스크관리 강화해야,2000.05.27.,"◆현대문제 추이가 최대 변수 살아나는 듯 하던 증시가 현대의 자금난 설로 다시 한파를 맞았다. 거래소 시장은 지난26일 현대 문제가 다시 불거지면서 종합주가지수가 650대로 추락, 5월의 마지막 주도 현대 풍파에...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000006936
6,오늘의 날씨29일출근길 짙은 안개 조심,2000.05.28.,엘니뇨의 반대말인 라니냐는 적도 부근 태평양의 해수 온도가급격히 낮아지는 현상으로 주로 폭염과 한파를 일으키는 것으로 알려져 있다. 1987∼88년 라니냐로 인해 전지구상에서 놀라울 정도의 기온 상승이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000006991
7,증권 저평가종목 속출,2000.05.28.,국제통화기금(IMF) 한파가 한창이던 98년 종합지수가 280일 때도 이 회사의 주가는 1만2000원을 넘는 선에서 유지됐다. 최근 각 기업의 실적과는 무관하게 증시가 추락하는 상황에서 98년 6월16일 종합지수가 280일 때의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000007091
8,현대사태 증권사 시각사재출연이 최선의 해법,2000.05.29.,한 증권사 임원은 “부채가 많고 경기의 영향을 크게 받는 일부 계열사들의 경우 현대건설을 지원하느라고 기진맥진해진 상태에서 한파를 맞으면 생존의 위기에 몰릴 우려도 있다”고 말했다. 이런 맥락에서...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000007286
9,씨네존한국 공포영화 부활하나공포영화 제작 붐,2000.06.05.,"IMF 한파가 지나가고 대중 문화 전반이 서구화되어가고 있는 지금, 관객은 새로운 자극을 간절하게 원한다는 것이다. 놀라움을 즐기기 위해 극장을 찾는 관객들에게 쫓고 쫓기는 연쇄살인극&lt;해변으로 가다&gt;와 스크린을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000008998
10,이성덕 구세군 사령관 은퇴37년 봉사활동 마감,2000.06.14.,이사령관은 1995년 12월 1일 사령관에 취임한 뒤 복지시설 확충과 자선냄비 모금 확대 등에 주력해왔으며 1998년 1월 ‘IMF사태 한파’로 실직자가 늘어나자 당시 종교계에서는 처음으로 실직자 쉼터를 마련하기도...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000010682
11,증권월 워렌 버핏은 못말려,2000.06.22.,"작년 한때 20%이상 폭락했던 버핏 회사들의 주가는 현재 연초수준을 회복, 기술주에 비해 한파에 강한 면모를 보여주고 있다. 버핏이 ‘20세기의 가장 위대한 투자가’라는 명성을 회복할까. 뉴욕 투자자들의 관심이...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000012210
12,etro개발 보존 김포매립지 다시 도마에,2000.07.12.,지루한 싸움 도중에 국제통화기금 한파가 몰아쳤고 정부는 99년 서울은행을 외국에 매각하기로 하고 동아 측에 대출금 6000억원을 상환하라고통보했다. 결국 김포매립지는 같은해 8월 당시 농어촌진흥공사(현...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000016010
13,택배업 인터넷덕에 초호황6년새 매출 20배,2000.07.13.,아직도 매년 50% 이상의 수직 상승을 거듭하고 있으며 ‘IMF 한파’도 비켜가 97년 이후더욱 매출이 늘었다. 이 같은 매출 증가중 상당 부분은 인터넷 쇼핑을 통한 새로운 택배 수요 창출에서 나왔다. 현대택배의 경우...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000016156
14,부동산인천부평 노후아파트연립주택 재건축 활기,2000.07.26.,부평구 관계자는 “국제통화기금 한파에서 벗어난 이후 주민들의 주거 환경 개선 의지가 높아 재건축이 활기를 띠고 있다”고 말했다. &lt;인천〓박정규기자&gt; jangkung@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000018407
15,증권양주를 보면 가 보인다,2000.08.02.,아직 외환위기 ‘한파’가 뼛속 깊이 느껴지기이전인 97년12월에는 70만2000상자가 판매됐지만 98년1월에는 최근 5년간 최저 수준인 19만3000상자로 판매량이 3분의1 이상 줄어든 것. 종합주가지수도 97년 12월 평균...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000019375
16,코스닥새얼굴공업용 다이아몬드 세계3대 메이커,2000.08.08.,국제통화기금(IMF) 한파가 한창이던 98년에도 매출은 늘어 매출액이 1000억원을 돌파했다. 전체 매출 가운데 수출이 60%를 차지한다. 최근에는 첨단 전자부품 소재 회사로 변신을 꾀하고 있다. 다양한 전자부품에 쓰이는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000020323
17,4대재벌도 자금조달 허덕직접금융 70 급감,2000.08.15.,실적은 지난해보다 2배 증가한 3조8555억원어치에 달했다”고 밝혔다. 다만 채권시장 한파로 중소기업 회사채 발행은 무려 80%나 줄어 채권시장에서 돈을 조달하기가 ‘하늘의 별따기’였다는 분석이다. moneychoi@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000021508
18,증권주식투자 개미열전수익이 나면 반드시 인출,2000.08.20.,대부분의 '개미'들처럼 이씨가 주식에 관심을 가지기 시작한 것은 국제통화기금(IMF) 한파가 한 풀 꺾인 뒤 주식 시세판이 온통 빨간 색으로 물이 들 무렵이었다. 떨리는 마음으로 몇 백만원어치의 주식을 산 뒤 30분만에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000022218
19,우방 부도 파장부실 워크아웃 기업 정리 가속도,2000.08.28.,한차례 한파가 불 것에 대해 우려하는 모습이 역력하다. ▽채권단 제 목소리 냈다〓우방 처리와 관련해... ▽대구경제와 건설업계 또 한차례 한파〓시공능력 24위인 우방의 협력업체는 2500개로 대부분 대구지역에 기반을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000023647
20,금융한국종금 최종 부도,2000.08.31.,이에따라 종금업계에 또 한 차례 한파가 불어닥칠 전망이다. 31일 금융권에 따르면 한국종금은 지난 30일 조흥은행에 돌아온 140억9000만원 규모의 어음을 막지 못해 1차부도를 낸데 이어 이날에도 이 자금을 막지 못해...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000024212
21,고유가 한파 스스로 불렀다,2000.09.07.,"유연하고 중장기적인 고유가 대비책을 마련하지 못한 점이 고유가의 충격을 더욱 크게 만들고 있다. 대표적인 문제점은 수입선이 편중되었다는 점. 70, 80년대 두 차례 오일 쇼크를 겪으면서 정부는 “수입선을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000025412
22,캠페인 박스유산기부 약정 부부,2000.09.14.,95년 다니던 회사를 그만두고 퇴직금에 부채를 끌어모아 문을 연 자동차부품제조상은 98년 IMF 한파로 파산하다시피 했다. 두칸짜리 전세 연립주택에 사는 이들은 올해 가까스로 재기의 길로 들어섰지만 아직 재산보다...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026027
23,오리콤 아즈텍더블유비이 공모주 청약,2000.10.01.,설립 이후 현재까지 직물 이외의 업종에 투자를 하지않고 보수적으로 영업을 해와 국제통화기금(IMF) 한파 때 업계 전체가 어려움을 겪을 때도 위기를 쉽게 극복할 수 있었다고 회사측은 설명. 지난해 모직물 시장...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000028693
24,대우 매각협상칼자루 쥔  뜻대로,2000.10.09.,그러나 국제통화기금(IMF) 한파가 밀어닥치자 대우그룹도 자금난에 몰렸고 다시 GM측에 구조요청(SOS)을 하기에 이른다. ▽재결합?〓1998년 2월 양사는 전략적 제휴를 위한 양해각서를 교환하며 협상을 본격화했지만...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000029921
25,통계청 99년 사망원인 통계간질환 사망 으뜸,2000.10.12.,"통계청은 “IMF 한파 직후였던 98년을 예외로 보면 전체적으로는 급격한 사회환경 변화와 우울증, 알코올중독, 기타 정신장애 증가 등으로 자살 사망률이 급격히 늘어나는 추세”라고 분석했다. 특히 10∼30대의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000030416
26,금융시장 대혼란주가 524반도체 5달러선,2000.10.13.,금융전문가들은 산적한 외풍에다 구조조정한파로 경기둔화속도가 빨라지지 않을까 걱정된다 며 기업들은 연말 유동성 위기를 염두에 두고 투자를 최대한 줄이고 있다고 지적했다. kwoon90@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000030618
27,증권 디지탈라인 최종부도 코스닥 업친데 덮친 격,2000.10.21.,가뜩이나 빈사상태에 빠진 코스닥시장에 ‘정현준 금융사고’ 한파가 몰아칠 전망이다. 아울러 일부 코스닥기업은 정씨처럼 주식매각 또는 유상증자를 통해 마련한 자금으로 지방의 중소형 상호신용금고를 인수해 제2...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000031661
28,닷컴 위기론속 엇갈리는 벤처투자,2000.10.22.,"반면 코리아인터넷홀딩스는 ‘한파’가 닥치기 시작한 7,8월 이후 투자규모를 대폭 축소하고 있다. 1개 기업당 평균 투자규모는 8억원(6월) 수준에서 5억원(10월)으로 줄었다. 이는 민간 최대규모의 벤처캐피털인...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000031693
29,인천경기재활용센터 다시 활기,2000.10.24.,이 때문에 재작년 국제통화기금(IMF) 한파 때 인기를 누렸던 재활용센터가 요즘 다시 알뜰매장으로 인기를 모으고 있다. 재활용센터는 각 가정이나 업소에서 가져온 중고품들을 기술자들이 깨끗이 수리한 뒤 매장에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000031997
30,자동차 내수시장 한파 경보내년 마이너스 성장 될수도,2000.10.30.,정몽구(鄭夢九) 현대 기아차 회장이 최근 기업의 내실경영을 강조하는 발언을 잇따라 내놓았다. “미국에 공장을 직접 짓겠다는 계획도 당분간 보류하고 내년도 투자는 최소화하겠다” “불요불급한 경비는 최대한...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000032847
31,객장리포트프로그램 매물 쏟아지며 연중 최저치,2000.10.30.,&lt;이강운기자&gt;kwoon90@donga.com ▼코스닥▼'리타워텍 한파' 급습 다시 바닥으로 ‘정현준 게이트’에 이어 리타워텍 한파가 코스닥시장을 다시 강타했다. 연 4일째 하락세를 이어가며 9월22일 기록했던 연중 최저치를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000032879
32,기업퇴출 칼바람 주머니 꽁꽁배달우유도 끊는다,2000.11.02.,"깊어가는 불황에 주가폭락, 구조조정 한파, 그리고 이번엔 기업의 대거 퇴출까지…. 한겨울 칼바람보다 더 매서운 불황의 찬바람이 사람들의 가슴을 휑하니 훑고 있다. 》 ‘불안한 현실, 더 불안한 미래’ 앞에...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000033434
33,시론문진영 소화할 대책 세우자,2000.11.07.,"기업퇴출과 이에 따른 대량실업의 한파는 우리 사회에 절대적으로 부족한 연대의식이 회복돼야 함을 웅변으로 알려주고 있다. 다시 말해서, 경제위기가 우리에게 주는 교훈은 천박한 물신주의와 무한경쟁만이 최고의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000033986
34,서울 벤처밸리불꺼진 벤처의 ,2000.11.07.,"◇불황 한파에 서울밸리 꽁꽁…저녁 8시면 썰렁◇ 수개월째 바닥을 기는 코스닥시황, 벤처의 총체적 불신을 부추긴 ‘정현준게이트’, 그리고 꽁꽁 얼어붙은 자금시장…. 한때 벼랑 끝 한국경제를 되살릴 ‘구세주’로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000034046
35,공직사정 앞두고 납작 엎드린 ,2000.11.20.,특히 ‘이권(利權)’이 많은 부처의 공무원들은 서로 사정에 대한정보와 전망을 주고받는 등 잔뜩 긴장하면서도 때아닌 사정한파에 불만을 터뜨리는 모습도 보인다. 또 일각에서는 이번 사정이 정권 후반기의 기강확립을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000035680
36,책이상재선생 일생 집대성한 전기 출간,2000.11.20.,저자인 전택부 YMCA 명예총무는 “정치불안과 경제한파 등으로 사회불안이 가시질 않는 이 때 월남 선생을 통해 우리 사회의 지도자들이 가져야 할 덕목과 품성이 무엇인지 제시하고 싶었다”고 집필 동기를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000035757
37,숲 해설가 양경모씨나무숲자연 현장감의 신바람,2000.11.20.,외환위기의 한파가 몰아친 98년 ‘자의반 타의반’으로 명예퇴직한 그가 문을 두드린 곳은 ‘숲 해설가 협회’였다. 두 아들에게 환경의 중요성을 가르치고자 전국의 자연학교들을 9년 전부터 찾아다니다 이곳과 인연을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000035768
38,말 말 말나는 지금이라도 이탈했으면 좋겠다,2000.11.21.,"▽기업퇴출과 실업 등으로 가뜩이나 돈이 돌지 않고 있는데 사정한파로소비가 더욱 위축될까 걱정된다(백화점 관계자, 21일 대대적인 사정이 매출 감소로 이어질 지도 모른다고 우려하며). ▽북한을 비판하는 언행에 모두...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000035827
39,객장리포트원화 환율 급등 한파530선 턱걸이,2000.11.21.,▼거래소▼ 증시 분위기가 바깥 날씨만큼이나 추운 하루였다. 종합주가지수는 나흘째 하락하며 530선에 간신히 턱걸이했다. 원화 환율이 갑작스레 오르면서 개장초부터 투자 심리가 얼어붙었다. 외국인들이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000035847
40,임금체불 올 5만명 2247억원 겨울나기 막막해요,2000.11.22.,국제통화기금(IMF)한파가 몰아닥친 98년 같은 기간(5241억원)의 절반에 가까운 수치다. 지난해 같은 기간엔 1361억원이었고 11·3 퇴출 조치 직전에는 981억원이었다. 이처럼 체불임금 규모가 늘어난 1차적 원인은 대우자동차...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000036104
41,금요포럼박찬석잘 키운 지방대 지역 살린다,2000.11.23.,인구도 IMF 한파가 한차례 수그러든 98년부터 다시 수도권으로 몰려 99년에는 통계작성 이후 최대 인구가 수도권에 몰려들었다. 이렇게 되면 수도권에서 멀리 떨어진 지방일수록 정보의 생산 주체가 아니라 소비지로전락해...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000036236
42,내고장에는김진배온전히 지켜야 할 장태산 휴양림,2000.11.23.,79세의 독림가가 휴양림 조성과 운영을 위해 진 빚이 국제통화기금(IMF) 한파로 이자가눈덩이처럼 불어나는 바람에 결국 휴양림을 경매처분해야 할 위기에 처한 것이다. 이 독림가는 “30년 동안 애써 가꾼 산과 나무를 다른...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000036234
43,경기침체에 기름값 폭등애물단지  팔자 팔아,2000.11.26.,"월별로는 코스닥 시장에 한파가 몰아닥친 3월(8544대), 현대 사태가 본격화된 5월(8376대), 제2차 기업 구조조정 문제가 나온 10월(8018대)이 올해 월평균 수출량(7300대)보다 많았던 것으로 나타나 경기가 나쁠수록 중고차...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000036593
44,구조조정 미리미리일부 건설업체 불황에 흔들리지 않는다,2000.11.27.,계룡건설 관계자는 “설립 후 30년간 안정된 수입구조를 유지하면서 무리한 재투자나 확장을 하지 않은 것이 한파를 견디는 비결”이라고 말했다. 수주를 할 때도 무조건 하지 않고 수익성을 따지며 수주 후 시공...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000036696
45,카맨샵 엽서보내기운동  아빠 힘내세요,2000.12.01.,부실 기업들의 잇따른 퇴출과 금융권의 2차 구조조정을 앞두고 감원한파에 시린 가슴을 부여안고 있을 아버지들에게 자녀와 아내가 믿음의 마음을 전하자는 것. 카맨샵 홈페이지(www.carmanshop.com)나 관계회사인...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000037313
46,아빠 힘내세요자동차 정비업체 카맨샵 엽서보내기 운동,2000.12.01.,부실 기업들의 잇따른 퇴출과 금융권의 2차 구조조정을 앞두고 감원한파에 시린 가슴을 부여안고 있을 아버지들에게 자녀와 아내가 믿음의 마음을 전하자는것. 카맨샵 홈페이지(www.carmanshop.com)나 관계회사인...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000037377
47,어려운 시기에 고용창출 큰 보람박용선 웅진코웨이 사장,2000.12.07.,IMF 한파를 극복한 소감을 이렇게 말했다. 박사장은 98년 2월 취임후 ‘코디’(Cody·코웨이 레이디·정수기 관리주부사원)를 두고 판매가 부진한 정수기 대여사업을 시작해 올해 11월까지 50만대를 넘어서는 성과를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000038061
48,12일 서울 영하9도철원 영하 17도 예보,2000.12.11.,11일 전국을 얼어붙게 만든 한파가 12일에는 더욱 거세져 올 겨울 최저기온 기록을 연일 경신할 것으로... 기상청 관계자는 “이번 추위는 14일 오후부터 누그러지겠으나 이달 하순경 또다시 한파가 몰아닥칠...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000038616
49,금융신금 영업정지 도미노영세상인 자금난 가중,2000.12.12.,금고에 한파가 불어닥치기 전인 9월의 회수 금액에 비교하면 3배에 가까운 금액이다. 이 금고의 관계자는“자금을 빌렸던 사람도 답답하겠지만 우리부터 살아야할 것 아니냐”고말했다. 10월말 동방금고의 불법대출 이후...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000038802
50,인천경기남동공단 폴리안나 화재사고 피해확산,2000.12.15.,"IMF한파에 대우자동차 부도, 그리고 이젠 옆 공장 화재때문에 우리도 같이 망하게 됐어요.” 지난달 27일 인천 남동공단에서 발생한 건강식품 제조업체 ㈜폴리안나의 화재 폭발사고로 피해를 입은 주변 업체들이 공장을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000039222
51,아침을 열며이정하넉넉해야 베푸는 건 아니다,2000.12.17.,날씨도 날씨지만 올해는 극심한 경제한파 때문에 추운 이웃이 더 늘어날 것이라고 한다. 이런 때일수록 더욱 마음을 열어야 한다. 마음을 넓게 열어 나보다 훨씬 더 추운 사람들에게 관심을 가져야 한다. 그러면 그 관심과...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000039415
52,삼미특수강 직원들 반환소 승소1천만원 성금 기탁,2000.12.18.,최근 경제 한파로 서민들의 고통이 심해지고 있는 가운데 생활이 넉넉하지 못한 근로자들이 잇따라 불우이웃돕기에 나서 세밑을 훈훈하게 녹여주고 있다. 창원공단 내 창원특수강의 ‘삼미특수강 퇴직금...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000039530
53,부산경남얼굴없는 천사들 이웃돕기 온정 밀물,2000.12.28.,연말을 맞아 경제한파 속에서도 어려운 이웃과 온정을 나누는 ‘얼굴없는 천사’들의 선행이 이어지고... 시민단체와 기업 등의 온정도 세밑 한파를 녹이고 있다. ‘맑고 향기롭게 부산모임’은 28일 김장 100포기와...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000041358
54,경제 세대별 직장인 새해소망 20대  프로 웹디자닝너 되고파,2000.12.31.,취업한파에 떨고 있는 많은 예비 직장인들에게 나의 경험이 희망이 됐으면 한다. 나는 전공과 무관하지만... 그러다가 다시 구조조정 한파가 닥쳤고 실직의 두려움에 떨고 있다. 40대 직장인은 우리 사회의 기반이다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000041548
55,시민발언대김경식사랑의 손길 있어 따뜻한 새해,2000.12.31.,몇년 전부터 불어닥친 경제한파는 다시 감원과 구조조정 바람을 일으키고 있다. 우리 사회는 총체적인 위기를 맞고 있다. 그 영향으로 우리의 마음은 더욱 더 얼어붙고 춥기만 하다. 소외되고 외로운 사람들이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000041603
56,유통노점상용 프리믹스 제품 잘 나간다,2001.01.02.,제일제당의 실수요영업팀 박충일과장은 “98년 국제통화기금(IMF) 한파로 노점상이 늘어나면서 생산을 재개해 매출이 폭발적으로늘었고 최근 경기하강으로 다시 판매가 호조를 보이고 있다”고 말했다. sanjuck@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000041713
57,라커룸 엿보기단발 투혼 효과 볼까,2001.01.06.,시즌중 감독사퇴바람으로 매서운 한파가 휘몰아치고 있는 프로농구계도예외는 아니다. 코칭스태프나 팬들의 기대에 못미치거나 스스로 활약이 미미하다고 생각하는 선수들 사이에 삭발까지는 아니더라도 머리를 짧게...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000042399
58,현대건설 2차 감원한파 간부현장인력까지 한파,2001.01.07.,현대건설에 2차 감원 한파가 일고 있다. 7일 업계에 따르면 정몽헌(鄭夢憲)현대건설 이사회 회장의 경영일선 복귀와 컨설팅 전문사들의 진단결과가 나오는 대로 대규모 추가 감원이 있을 것으로 알려졌다. 새해 벽두...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000042517
59,윤득헌의 스포츠세상스포츠 흔들기,2001.01.08.,"국제통화기금(IMF)의 한파를 잠시라도 잊게 한 박찬호와 박세리의 활약처럼. 하지만 스포츠계의 사정도 뒤숭숭하기는 마찬가지다. 프로야구의 선수협의회 갈등은 여전하고, 프로농구 감독들은 시즌 중 물러났으며...",https://sports.news.naver.com/news.nhn?oid=020&aid=0000042724
60,유통쇼핑은 우아하게가격도 만족,2001.01.09.,경기 침체에도 불구하고 갑작스러운 한파와 해외 유명브랜드들의 대거 참여 등으로 올해 첫 세일은 지난해의 기록을 깰 것으로 보인다. 97년 직수입 후 처음 세일에 나선 프라다의 경우 30평 남짓한 백화점 매장에서 하루...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000042863
61,러시아 영하 50도 한파내몽고 폭서 27명 숨져,2001.01.10.,최근 폭설이 한반도를 덮친 가운데 지구촌 곳곳에도 폭설과 한파가 몰아닥쳐 인명 및 재산피해가 속출하고... 러시아 시베리아 지역에도 영하 50도를 밑도는 한파가 2주째 계속되면서 전기와 난방이 끊겨 수만명의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000043033
62,현대택배 최하경 사장 도저히 이해가 안되네요,2001.01.11.,"현대택배는 97년 매출 1450억원, 당기순익 15억원에서 IMF 한파가 몰아친 이듬해에도 매출 2030억원에 순익 31억원을 기록했다. 지난해에는 매출 3200억원에 당기순이익은 80억원을 기록한 것으로 잠정 집계하고 있다. 매년...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000043219
63,강추위 17일까지 계속 서울 13일 영하 11도,2001.01.12.,"5도, 서울 영하 15도 등 중부지방에 이번 겨울 들어 최고의 한파가 몰아쳤다. 지난해 서울지역의... 식는 것이 아니라 낮부터 차가워지기 시작해 새벽에 최저점을 맞고 있다”고 한파의 원인을 설명했다. kjs359@donga.com",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000043381
64,강원폭설에 카지노 열기 시들강원랜드 고객 크게 줄어,2001.01.12.,강원 정선군 고한읍 ㈜강원랜드 스몰카지노장의 오락열풍도 폭설한파 앞에서는 쩔쩔맨 것으로 나타났다. 12일 강원랜드에 따르면 폭설이 내리기 하루전까지 1일 3000여명(6일은3272명)에 가깝던 고객이 폭설이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000043490
65,전국이 얼어 붙었다 15일 서울 영하 17도철원 영하 27도,2001.01.14.,"매서운 한파가 몰아닥친 14일에 이어 15일 전국의 수은주는 더욱 내려가 전국이 꽁꽁 얼어붙을 전망이다. 기상청에 따르면 15일 아침 최저기온은 강원 철원 영하 27도를 비롯해 서울 영하 17도, 춘천 영하 24도...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000043505
66,왜 춥나 찬기업 고기업 남하 한밤 열 날아가,2001.01.14.,"한편 이번 한파는 시베리아 고기압이 빠져나가는 17일을 고비로 수그러들 것으로 전망된다. 또 차가운 고기압이 빠지면서 남서쪽 고기압이 들어오면 기압골이 생기면서 중부 지방에 눈, 남부 지방에 진눈깨비가 올...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000043535
