,title,date,contents,link
15,태풍 사오마이 16일오전 호남지역 상륙할듯,2000.09.15.,"이에 따라 15일부터 전국이 태풍의 직접영향권에 들게 됐고 강풍과 폭우는 16일 오전이 고비가 될 것으로... 수해와 강풍 피해가 예상된다""고 말했다. 사오마이의 폭풍반경은 중형급으로 줄어들었으나 강도는 여전히...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026234
16,태풍 사오마이 피해1명 사망농경지 침수 잇따라,2000.09.15.,"▽농경지 피해=강풍을 동반한 집중호우로 전남에서는 광양 110㏊를 비롯, 여수 해남 고흥 화순 등 9개 시... 벼가 강풍에 쓰러졌다. 경남의 경우 낙동강에 홍수주의보가 내려지면서 물이 제때 빠지지 않거나 강물이...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026235
17,태풍 피해영남관통 4명 사망실종동해로 빠져나가,2000.09.16.,강풍과 폭우를 동반한 제14호 태풍 '사오마이'가 영남지방을 관통한 후16일 정오경 동해 쪽으로 빠져나간... 내려졌다 강풍으로 전봇대와 가로수 등이 쓰러지면서 전국 25만4000여가구에 전기공급이 한때 중단됐으나...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026329
18,해경해군 구조팀 좌초 외국배 선원 29명 구조,2000.09.16.,5마일 해상에 정박 중 강풍과 높은 파도에 의해 해안 쪽으로 밀리면서 좌초된 인도네시아 선적 화물선 빈탕비루호(3만9639t)가 보낸 긴급구조 요청. 초속 30m의 강풍과 거센 파도를 견디지 못해 이 배는 50분 후...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026330
19,태풍 피해 속출쓰러지고끊기고배추 무 둥둥,2000.09.16.,강풍으로 전봇대 등이 쓰러지면서 창원과 마산 김해 등 경남도내 10여개 시 군에서 이날 정전사태가... 창틀이 강풍에 떨어져 행인 3명이 다쳤다. 또 경남도교육청에 따르면 창원과 마산 진해 통영 김해 밀양 거제...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026352
20,진해 좌초선박서 기름유출 인근 양식장 덮쳐,2000.09.18.,막는 한편 선박 30여척을 동원해 방제작업을 벌이고 있다. 일신호는 16일 오전 5시경 강풍에 좌초되면서 6개의 연료탱크 가운데 1개가 터졌으나 정확한 기름유출량은 파악되지 않고 있다. &lt;진해=강정훈기자&gt;manman@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026754
21,좌초선박서 기름유출 양식장피해우려,2000.09.18.,한편 선박 30여척을 동원해 방제작업을 벌이고 있다. 일신호는 16일 오전 5시경 강풍에 좌초되면서 6개의 연료탱크 가운데 1개가 터졌으나 정확한 기름 유출량은 파악되지 않고 있다. &lt;진해〓강정훈기자&gt;manman@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000026716
22,조업어선 파도휩쓸려 침몰대청도 해상서 8명 실종,2000.10.13.,"사고가 나자 해경은 함정 1척을 현장으로 급파, 사고 현장을 수색하고 있으나 높은 파도와 강풍으로 수색에 어려움을 겪고 있다. 해경은 이날 초속 14∼16m의 강풍과 높이 3∼4m의 파도로 인해 폭풍주의보가 발효된...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000030500
23,서유럽에 초강력 태풍최소9명 사망 교통두절 사태,2000.10.31.,가장 타격이 심한 영국에서는 29일과 30일 이틀동안 시간당 50㎜의 폭우와 시속 160㎞의 강풍으로 6명이... 프랑스에서는 북부 에크렝빌 부근에서 강풍으로 나무가 쓰러지면서 그 밑을 지나가던 30대 남자가 숨지는 등...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000032975
24,싱가포르 여객기 대만서 추락승객등 179명 탑승,2000.11.01.,"몰아친 강풍에 휩싸여 추락, 활주로에 대기 중이던 중국 비행기와 충돌한 뒤 폭발했다. 미국... 대만섬에는 1일부터 태풍이 상륙할 것으로 예고됐으며 이날 밤부터 강풍을 동반한 폭우가 쏟아졌다. 〈박제균기자·AFP...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000033151
25,태풍 샹산 북상제주남해안 비,2000.11.01.,대만 동쪽해상에서 북상중인 제20호 태풍 ‘샹산’(라오스 말로 ‘코끼리’를 의미)의 영향으로 2일 제주도와 남해안 지방에 곳에 따라 강풍과 많은 비가 예상된다. 기상청 관계자는 “태풍 샹산은 2일중 온대성...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000033257
26,골프김미현 6연속 버디 국내그린 좁다,2000.11.12.,김미현은 “제주도의 강풍을 잘 읽었고 그린도 미국과 비슷해 좋은 기록을 낼 수 있었다”며 “내 플레이에 빠져 있어 몇 홀 연속 버디를 했는지는 잘 몰랐다”고 말했다. 한편 김미현은 이 대회를 마치고 출국해...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000034616
27,대구경북가로수 교체문제인터넷투표로 유지결정,2000.11.23.,풍경을 돋보이게 하는 역할을 한다며 수종 교체를 반대했다. 시는 히말라야시다를 그대로 두는 대신 강풍에 쓰러지지 않도록 가로수에 지주를 설치하는 등 보존대책을 마련키로 했다. &lt;대구〓정용균기자&gt;cavatina@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000036323
28,골프한국 여자골프 대항전 뒤집기 실패,2000.12.03.,3일 제주 핀크스GC(파72)에서 초속 7m의 강풍과 쌀쌀한 날씨속에 벌어진 제2회 핀크스컵 한일여자프로골프대항전(총상금 4500만엔) 최종 2라운드. 싱글스트로크플레이로 12게임이 치러진 이날 한국은 박세리(아스트라)...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000037505
29,강원 동해 산불임야 수천평 태우고 강릉쪽 번져,2000.12.06.,"산불이 나자 동해시의 공무원 주민 군인 등 1000여명이 소방차 11대를 동원, 진화에 나섰으나 이 일대에 초속 4.8m의 강풍이 불어 진화에 어려움을 겪고 있다. 경찰은 동해시 망상동 1통 석두골 30여 가구 주민...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000037870
30,가이드18일 웬만해선 그들을 막을 수 없다,2000.12.17.,"▼과학 다큐멘터리―남극에 부는 강풍, 캐터배틱&lt;다큐·EBS 밤9·55&gt;▼ 남극 대륙에 부는 하강 기류 ‘캐터배틱’은 세상에서 가장 강한 바람으로 알려져 있다. 과학자들은 남극 빙하에 구멍을 뚫어 얼음 기둥을 채취해...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000039454
31,제주제주산악회 신년초 남미 아콩카구아봉 오른다,2000.12.20.,제주산악회장 진씨는 “이번에 도전하는 아콩카구아봉은 만년설이 덮여 있는데다 강풍이 심해 이를 극복하는 것이 관건”이라며 “경험이 풍부한 산악인들로 원정대가 구성돼 좋은 결과를 기대한다”고 말했다. 이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000040015
32,오늘의 날씨3일오가는 덕담 쌓이는,2001.01.02.,"전국이 흐리고 강풍 불며 추울 듯. 산간지방을 중심으로 눈(강수확률 30∼40%). 아침최저 영하 18도∼3도, 낮 최고 영하 9도∼7도.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000041752
33,20년만의 폭설 전국마비,2001.01.07.,폭설과 남부지방의 강풍으로 인해 부산 제주 사천 강릉 등 지방공항 대부분의 항공기 운항이 중단돼 승객들이 큰 불편을 겪었다. 연안 여객선 운항도 중단돼 섬 주민들과 관광객의 발이 묶였으며 각 항 포구에는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000042500
34,전국 폭설 피해땅 하늘 바다 폭설대란,2001.01.07.,대한항공과 아시아나항공은 “이날 전국에서 내린 폭설과 남부지방의 강풍 등 악천후로 인해 전국 대부분의 지방공항이 이착륙에 지장을 받아 대부분의 항공기 운항이 지연되거나 중단됐다”고 밝혔다. 대한항공의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000042503
35,골프오피스디포박세리 내친 김에 시즌2승,2001.01.25.,충분한 휴식으로 컨디션을 되찾고 이날 오후 10시40분 1라운드에 들어간 박세리는 첫 승을 낚았던 절정의 샷 감각을 그대로 유지하고 있어 변화무쌍한강풍만 제대로 읽는다면 마음껏 우승을 노려볼 만하다는 게...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000044923
36,판교일대 녹지가 무너진다전원주택 10만평 훼손,2001.01.27.,전형적인 농촌이었던 궁내동 393번 지방도변 궁안마을과 쇳골마을에도 개발 강풍이 밀어 닥쳤다. 자연녹지와 보전녹지 안에 있는 논밭과 임야 등이 택지로 형질 변경된 곳에 3월 완공 예정인 300여가구의 대형 빌라...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000045144
37,북극에서 남극까지영하 40도 혹한뚫고 우리는 해냈다,2001.01.30.,강풍으로 텐트 지지대가 부러지고 얼음 덩어리를 타넘다 스키장비들이 부서지는 가운데서도 하루 10시간 이상 나아가고 4시간 정도 잠을 잤다. 그렇게 한달동안 600km를 걸어 우리는 마침내 레졸루트 베이로 다시...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000045620
38,여행영하40도 뚫고 드디어 우리는 해냈다,2001.01.30.,강풍으로 텐트 지지대가 부러지고 얼음 덩어리를 타넘다 스키장비들이 부서지는 가운데서도 하루 10시간 이상 나아가고 4시간 정도 잠을 잤다. 그렇게 한달동안 600km를 걸어 우리는 마침내 레졸루트 베이로 다시...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000045671
39,북극에서 남극까지도전 위험 극기 나는 다시 태어났다,2001.01.31.,아무리 강풍이 불어도 무조건 30km는 나아가야 한다. 비행기에서 내리고 일직선으로 대열을 짰다. 이미 북극에서의 경험이 있어 일사불란하게 움직였지만 남극의 날씨는 생각보다 더욱 추웠다. 북극에서보다 온도는 5...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000045758
40,골프최경주 강풍에 난조 32위,2001.03.04.,"전날 공동 17위였던 최경주는 최고 시속 32㎞의 강풍 속에서 샷 난조까지 보이며 버디 3개와 더블보기 1개, 보기 2개를 해 1오버파 73타를 쳤다. 중간합계 6언더파 210타로 닉 프라이스, 마루야마 시게키 등과 공동...",https://sports.news.naver.com/news.nhn?oid=020&aid=0000051055
41,골프두바이우즈 시즌 첫승 꿈 산산조각,2001.03.05.,특히 비욘은 지난해 US오픈 3라운드에서 같은 조로 묶여 맞대결을 한 우즈가 강풍을 뚫고 71타의 호성적을 남길 때 82타의 부진을 보였던 아픈 기억도 말끔히 털어 냈다. 비욘은 내 생애 최고의 날 이라며 우즈와...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000051158
42,골프듀란트 2관왕제뉴이티챔피언십 역전승,2001.03.05.,전날 선두에 4타 뒤진 공동 5위였던 듀란트는 이날 시속 32㎞의 강풍과소나기를 뚫고 데일리 베스트인 7언더파 65타를 몰아쳐 최종합계 18언더파 270타로 마이크 위어(캐나다)를 2타차로 제치고 역전 우승했다....,https://sports.news.naver.com/news.nhn?oid=020&aid=0000051219
43,방송특공대 서부 소방서 순직 소방관 생전 모습 방송,2001.03.08.,"강풍속에서 위험스럽게 흔들리는 간판을 고정시키기 위해 로프를 묶는 고(故) 장석찬 소방사, 문이 열리지 않는다는 신고를 받고 출동한 고 김기석 소방교, 그리고 묵묵히 화재 현장을 지키던 고 박준우 소방관…. 이는...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000051874
44,전국 눈강풍오늘 서울 영하 1도,2001.03.10.,이번 주말에도 전국에 눈이 내릴 것으로 보인다. 기상청은 “10일 아침 중부와 강원지방을 중심으로 많은 눈이 쌓일 것으로 예상되므로 시설물 관리에 주의해야 한다”고 밝혔다. 이번 눈은 서울 경기는 10일 오전...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000052237
45,13억 이슬람과의 대화중동의 맏형 이집트,2001.03.11.,"《‘마음은 유럽, 머리는 이슬람, 몸은 아프리카.’아프리카 대륙에 자리잡은 이슬람국가로 지중해 건너 유럽 문명의 강풍을 탈 수밖에 없는 나라가 이집트다. 수도 카이로에서 북쪽으로 3시간 남짓 차를 달리면 황량한...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000052266
46,골프박세리 시즌 2승 역전 보인다,2001.03.11.,박세리는 시속 51km의 강풍속에서도 버디7개를 낚으며 선전했다. 2개의파3홀에서 보기를 한 것과 18번홀(파5)에서 1m20짜리 버디퍼팅을 놓친 것은 아쉬운 대목. 당초 예상한 것처럼 올시즌 미국LPGA투어 대회 장소중...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000052324
47,국내 첫 여성국제심판 임은주씨최수진 코치와 한자리에,2001.03.18.,초속 35m의 강풍이나 50㎝ 이상의 강설에도 견딜 수 있다. 아름다운 야간조명등도 빼놓을 수 없다. 경기장 높이에 따라 메탈할라이드와 나트륨램프 등 총 800여개의 경관조명등이 경기장 높이에 따라 흰색 파란색...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000053699
48,영동 또 산불강풍타고 계속 번져,2001.03.20.,"3∼11m의 강풍이 불어 어려움을 겪고 있다. 강릉시는 산불 현장에서 3㎞ 정도 떨어진 옥계면 북동리와... 삼척시는 산림청 헬기 3대와 주민, 공무원 등 560여명을 투입해 진화작업을 벌이고 있으나 역시 강풍...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000054080
49,포항영동 산불 강풍타고 확산1명 사망 주민들 대피,2001.03.20.,"특히 포항지역 산불은 강풍을 타고 밤새 번져 큰 피해가 우려되고 있다. 이날 오후 1시반경 포항시 북구 흥해읍 금장리 뒷산에서 발생한 불은 금장리와 오도, 칠포리 일대 산림 50여㏊를 태우고 밤늦게까지 해안을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000054196
50,포항영동 산불 이모저모건조강풍에 진화작업 애먹어,2001.03.20.,불구하고 강풍을 타고 계속 번졌다. ▼포항▼ 이날 산불로 북구 흥해읍 금장리 일대 오징어 건조장 2개소와... 불어온 강풍을 타고 인근 낙풍2리 민가쪽으로 번졌다. 이에 따라 강릉시는 소방차 4대를 현장에 배치하고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000054204
51,발언대조정웅산불예방 시민 모두 참여해야,2001.03.27.,"강풍이라도 타면 삽시간에 산 하나, 개울 하나, 마을 하나를 삼켜버린다. 꽃샘바람을 안고 있는 건조한 봄철의 산불은 그래서 경계를 게을리해서는 안된다. 산림청에 따르면 지난해 전국에서 729건의 산불이 발생, 91년의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000055381
52,인천공항 하늘의 파수꾼들승객안전 24시간 책임집니다,2001.03.30.,"높이 100.4m(지하 1층, 지상 22층)의 팔각형 구조의 관제탑은 초속 61m 강풍과 진도 7의 강진에도 견디도록 설계됐다. 노씨는 “세계적 수준의 공항 시설에 걸맞게 한치의 오차도 허용하지 않는 최첨단 관제술로 항공기와...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000056071
53,골프최경주 아쉬운 19위벨사우스 4서 무너져,2001.04.02.,3라운드에서 버디 6개와 보기 3개로 3언더파를 치며 10위권 안에 진입한 최경주는 4라운드에서는 시속 30㎞를 웃도는 강풍과 체력저하에 시달리며 5오버파 77타로 부진했다. 특히 12번홀부터 16번홀까지 줄보기를...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000056379
54, 고이즈미 급부상지방선거 바꿔열풍타고 차기총리 유력,2001.04.22.,지방에서 불어온 '바꿔'강풍이중앙정계를 흔들고 있는 것이다. 》 ▽지방예비선거 돌풍〓고이즈미 돌풍의 핵심은 지방예비선거에서의 독주다. 그는 47개 도도부현(都道府縣)에 3표씩이 걸린 총 141표 중 최소 과반수...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000060005
55,스포츠화제부산요트레이스 이모저모,2001.05.02.,○…97년 동아일보컵 부산 요트레이스 첫 대회에서 3위를 차지했던 일본 ‘뱅가드’는 1일 일본 대마도 이즈하라항을 출발해 부산으로 오는 과정에서 초속 20m가 넘는 강풍에 세일 일부가 파손되는 바람에 이날...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000061870
56,프로야구이치로 도 별것 아니네,2001.05.14.,95년 메이저리그를 뒤흔들었던 ‘노모 열풍’에 이은 폭발적인 ‘이치로 강풍’이다. 이치로는 7년 연속 일본프로야구 퍼시픽리그 타격왕을 차지한 ‘안타 제조기’. 하지만 메이저리그 성공 가능성에 대해선 다들...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000063919
57,영동지방 19일 오전까지 강풍고압선 끊기는등 피해 잇달아,2001.05.18.,넘기면서 강풍으로 변해 18일 0시 3분 강릉지방 최대풍속이 초속 23.9m를 기록했으며 속초에서도 오전 3시 49분 초속 22.4m의 거센 바람이 부는 등4시간 여 동안 강풍이 계속됐다. 이 때문에 강릉시 사천면 구라미...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000064813
58,영덕 산불 확산강풍으로 진화 어려움,2001.05.19.,18일 낮 12시반경 경북 영덕군 축산면 기암리에서 실화로 추정되는 불이나 마을 주변 야산의 소나무와 잡목 등 임야 7㏊(2만1000평) 가량을 태운 뒤 인근 고래산 등으로 불길이 빠른 속도로 번지고 있다. 불이 나자...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000064891
59,강원폭염산불이상기온 동해안 왜 이러나,2001.05.21.,강원 동해안 지방에서 올들어 폭염과 폭설 강풍 등 극한적인 기후가 끊이지 않고 이어져 이상기후에... 또 지난 18일 새벽에는 강릉 등 동해안 지방에 최대 초속 23.9m에 이르는 강풍이 몰아쳐 2만 2900V짜리 고압선 5곳을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000065282
60,스타 매력탐구인간미 넘치는 따뜻한 신사 차인표,2001.05.29.,"그러고 얼마 뒤 나는 모든 사람들이 ‘강풍호, 강풍호’하며 뒤집어지는 것을 보았다. ‘강풍호가 누구야?’ 하며 완전히 떴다는 TV드라마를 봤더니 그 곳에 내가 무척 매력적이라고 보았던 한 남성―차인표가 있었다....",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000066752
61,여행한국의 비경 태안 사구해안만대포구,2001.06.06.,"바람 한 점 없던 수억마을과 달리 강풍이 몰아치는데 한겨울처럼 추울 정도였다. 또 울창한 숲, 가파른 언덕 등 풍광도 달랐다. 모두가 바람 때문이었다. &lt;태안〓조성하기자&gt;summer@donga.com ◇ 원풍식당 별미 밀국낙지...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000068154
62,도쿄 의회선거 고이즈미 또 열풍,2001.06.25.,일본 도쿄(東京)도의회 선거에 ‘고이즈미(小泉) 강풍’이 불었다. 고이즈미 준이치로(小泉純一郞)총리가 취임한 후의 첫 대형선거인 24일의 도쿄도의회선거에서 고이즈미 인기를 업은 자민당이 압승했다. 고이즈미...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000071225
63,호우피해 6명 사망농경지 9499ha 침수,2001.06.25.,25일 오전 3시 50분경 부산에서는 수영구 광안동 동산원 앞 가로수가 강풍을 이기지 못하고 넘어지면서 2만2000v의 고압전주 전선이 끊어져 광안 1동과 광안 4동 등 1000여가구에 대한 전력공급이 중단되기도...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000071320
64,이슈추적대학병원들 정보화 열풍,2001.07.12.,보수적인 경영 마인드에 젖어 있던 대학병원들이 의약분업이라는 ‘강풍’을 맞은 뒤 의료 서비스를 개선하고 운영난을 극복하기 위해 새로운 살길을 찾아나선 것이다. ▽잇따른 벤처 창업〓“결혼한 지 몇 년이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000074501
65,문화가 흐르는 한자 획일,2001.07.16.,무쇠는 단단하나 쉬이 깨어지며 강풍에 잘 견디는 것은 참나무보다는 하늘거리는 버드나무다. 요컨대 극단적인 방법이 꼭 강한 것은 아니라는 이야기다. 秦始皇(진시황)이 천하를 통일한 것은(기원전 220년) 굴러온 돌이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000075059
66,문화가 흐르는 한자획일,2001.07.16.,무쇠는 단단하나 쉬이 깨어지며 강풍에 잘 견디는 것은 참나무보다는 하늘거리는 버드나무다. 요컨대 극단적인 방법이 꼭 강한 것은 아니라는 이야기다. 秦始皇(진시황)이 천하를 통일한 것은(기원전 220년) 굴러온 돌이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000075074
